objectid,filename,title,description,subject,creator,source,rightsstatement,type,latitude,longitude,format,date,location,identifier,language,rights
GIB002000008004,https://archive.org/download/GIB002000008004/GIB002000008004.jpg,"Bibury Ch. [St Mary's Church], Bibury Mass Sun dial",In package titled:  Bibury Ch. [St Mary's Church]. Latitude: 51.757174. Longitude: -1.8301436.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.75717,-1.83014,image/jpeg,,,,,
GIB002000009001,https://archive.org/download/GIB002000009001/GIB002000009001.jpg,"Ickleton [Church of St. Mary Magdalen] , 12th C Norman Arcade Ickleton",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009002,https://archive.org/download/GIB002000009002/GIB002000009002.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton CH Bench End W of Socks",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009003,https://archive.org/download/GIB002000009003/GIB002000009003.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton Fresco Painting R.E. End",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009004,https://archive.org/download/GIB002000009004/GIB002000009004.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton Fresco Painting Left-W end",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009005,https://archive.org/download/GIB002000009005/GIB002000009005.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton Nave With C.12 Frescoes",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009006,https://archive.org/download/GIB002000009006/GIB002000009006.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton Nave with C.11 Frescoes",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009007,https://archive.org/download/GIB002000009007/GIB002000009007.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton N.Aisle X from Nave Flash",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009008,https://archive.org/download/GIB002000009008/GIB002000009008.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton N aisle to W from Nave, Monolithic column",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009009,https://archive.org/download/GIB002000009009/GIB002000009009.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton N aisle from W.end",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009010,https://archive.org/download/GIB002000009010/GIB002000009010.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton W.End  Quoin of Box Tile",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009011,https://archive.org/download/GIB002000009011/GIB002000009011.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton W.End Walling Erratics + Lifts",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009012,https://archive.org/download/GIB002000009012/GIB002000009012.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton W.End",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009013,https://archive.org/download/GIB002000009013/GIB002000009013.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton W.wall Erratics + Flints",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000009014,https://archive.org/download/GIB002000009014/GIB002000009014.jpg,"Ickleton [Church of St. Mary Magdalen] , Ickleton CH From S.E",In package titled: Ickleton [Church of St. Mary Magdalen] . Latitude: 52.072944. Longitude: 0.17966777.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.07294,0.179668,image/jpeg,,,,,
GIB002000010001,https://archive.org/download/GIB002000010001/GIB002000010001.jpg,"Ayot St Lawrence 
[Old Remains +] New Church, Ayot St Lawr New CH Front View","In package titled: Ayot St Lawrence 
[Old Remains +] New Church. Latitude: 51.837937. Longitude: -0.27170509.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.83794,-0.27171,image/jpeg,,,,,
GIB002000010002,https://archive.org/download/GIB002000010002/GIB002000010002.jpg,"Ayot St Lawrence 
[Old Remains +] New Church, Ayot St Lawr Old Church","In package titled: Ayot St Lawrence 
[Old Remains +] New Church. Latitude: 51.837702. Longitude: -0.26727945.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.8377,-0.26728,image/jpeg,,,,,
GIB002000010003,https://archive.org/download/GIB002000010003/GIB002000010003.jpg,"Ayot St Lawrence 
[Old Remains +] New Church, Ayot St Lawrence From S.Brick Const","In package titled: Ayot St Lawrence 
[Old Remains +] New Church. Latitude: 51.837937. Longitude: -0.27170509.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.83794,-0.27171,image/jpeg,,,,,
GIB002000010004,https://archive.org/download/GIB002000010004/GIB002000010004.jpg,"Ayot St Lawrence 
[Old Remains +] New Church, Ayot St Lawrence New CH Front View","In package titled: Ayot St Lawrence 
[Old Remains +] New Church. Latitude: 51.837937. Longitude: -0.27170509.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.83794,-0.27171,image/jpeg,,,,,
GIB002000010005,https://archive.org/download/GIB002000010005/GIB002000010005.jpg,"Ayot St Lawrence 
[Old Remains +] New Church, Ayot St Lawrence New CH brick plaster","In package titled: Ayot St Lawrence 
[Old Remains +] New Church. Latitude: 51.837937. Longitude: -0.27170509.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.83794,-0.27171,image/jpeg,,,,,
GIB002000011001,https://archive.org/download/GIB002000011001/GIB002000011001.jpg,"Long Melford Church [Holy Trinity], Long Melford CH S.Side Weak",In package titled:  Long Melford Church [Holy Trinity]. Latitude: 52.087769. Longitude: 0.72084099.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.08777,0.720841,image/jpeg,,,,,
GIB002000011002,https://archive.org/download/GIB002000011002/GIB002000011002.jpg,"Long Melford Church [Holy Trinity], Long Melford Glass Eliz (Pigot) W of Sir Walter Clopton, Sir Thom Clopton , Catherine (Mylde) W. of Sir Thom Clopton",In package titled:  Long Melford Church [Holy Trinity]. Latitude: 52.087769. Longitude: 0.72084099.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.08777,0.720841,image/jpeg,,,,,
GIB002000011003,https://archive.org/download/GIB002000011003/GIB002000011003.jpg,"Long Melford Church [Holy Trinity], Long Melford Clopton Chapel - E",In package titled:  Long Melford Church [Holy Trinity]. Latitude: 52.087769. Longitude: 0.72084099.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.08777,0.720841,image/jpeg,,,,,
GIB002000011004,https://archive.org/download/GIB002000011004/GIB002000011004.jpg,"Long Melford Church [Holy Trinity], Long Melford - Clopton Chapel -W",In package titled:  Long Melford Church [Holy Trinity]. Latitude: 52.087769. Longitude: 0.72084099.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.08777,0.720841,image/jpeg,,,,,
GIB002000012002,https://archive.org/download/GIB002000012002/GIB002000012002.jpg,"Syon No Dig 
Bridgettine Abbey [Syon House +
Syon Abbey - Demolished C16], Syon Ho.[House] Dig of Bridgettine Nunnery","In package titled: Syon No Dig 
Bridgettine Abbey [Syon House +
Syon Abbey - Demolished C16]. Latitude: 51.476758. Longitude: -0.31215817.",Stately Home,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.47676,-0.31216,image/jpeg,,,,,
GIB002000012004,https://archive.org/download/GIB002000012004/GIB002000012004.jpg,"Syon No Dig 
Bridgettine Abbey [Syon House +
Syon Abbey - Demolished C16], Syon Ho. S.side Arcade","In package titled: Syon No Dig 
Bridgettine Abbey [Syon House +
Syon Abbey - Demolished C16]. Latitude: 51.476758. Longitude: -0.31215817.",Stately Home,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.47676,-0.31216,image/jpeg,,,,,
GIB002000013001,https://archive.org/download/GIB002000013001/GIB002000013001.jpg,"Fairford Ch
Judgement of Solomon, Fairford Ch, J.[Judgement] of Solomon","In package titled: Fairford Ch
Judgement of Solomon. Latitude: 51.709063. Longitude: -1.7820503.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.70906,-1.78205,image/jpeg,,,,,
GIB002000013002,https://archive.org/download/GIB002000013002/GIB002000013002.jpg,"Fairford Ch
Judgement of Solomon, Fairford Ch Judgement of Solomon N. Aisle W. End","In package titled: Fairford Ch
Judgement of Solomon. Latitude: 51.709063. Longitude: -1.7820503.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.70906,-1.78205,image/jpeg,,,,,
GIB002000013003,https://archive.org/download/GIB002000013003/GIB002000013003.jpg,"Fairford Ch
Judgement of Solomon, Fairford Ch. Judgement of Solomon N. Aisle W.Window","In package titled: Fairford Ch
Judgement of Solomon. Latitude: 51.709063. Longitude: -1.7820503.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.70906,-1.78205,image/jpeg,,,,,
GIB002000015001,https://archive.org/download/GIB002000015001/GIB002000015001.jpg,"St Pauls [Church], Covent Gdn , St Paul Covent Ceiling","In package titled: St Pauls [Church], Covent Gdn . Latitude: 51.511569. Longitude: -0.12365788.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.51157,-0.12366,image/jpeg,,,,,
GIB002000015002,https://archive.org/download/GIB002000015002/GIB002000015002.jpg,"St Pauls [Church], Covent Gdn , St Paul Covent Garden","In package titled: St Pauls [Church], Covent Gdn . Latitude: 51.511569. Longitude: -0.12365788.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.51157,-0.12366,image/jpeg,,,,,
GIB002000017001,https://archive.org/download/GIB002000017001/GIB002000017001.jpg,"[St Jame's Church] Stoke Orchard, Stoke Orchard CH from S.E",In package titled: [St Jame's Church] Stoke Orchard. Latitude: 51.952245. Longitude: -2.1211365.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.95225,-2.12114,image/jpeg,,,,,
GIB002000017002,https://archive.org/download/GIB002000017002/GIB002000017002.jpg,"[St Jame's Church] Stoke Orchard, Stoke Orchard CH Nave + Chancel",In package titled: [St Jame's Church] Stoke Orchard. Latitude: 51.952245. Longitude: -2.1211365.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.95225,-2.12114,image/jpeg,,,,,
GIB002000017003,https://archive.org/download/GIB002000017003/GIB002000017003.jpg,"[St Jame's Church] Stoke Orchard, Stoke Orchard N.Wall Nave E.End",In package titled: [St Jame's Church] Stoke Orchard. Latitude: 51.952245. Longitude: -2.1211365.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.95225,-2.12114,image/jpeg,,,,,
GIB002000017004,https://archive.org/download/GIB002000017004/GIB002000017004.jpg,"[St Jame's Church] Stoke Orchard, Stoke Orchard CH Borders + Scene S.wall W.end",In package titled: [St Jame's Church] Stoke Orchard. Latitude: 51.952245. Longitude: -2.1211365.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.95225,-2.12114,image/jpeg,,,,,
GIB002000017005,https://archive.org/download/GIB002000017005/GIB002000017005.jpg,"[St Jame's Church] Stoke Orchard, Stoke Orchard CH S.Wall W.End",In package titled: [St Jame's Church] Stoke Orchard. Latitude: 51.952245. Longitude: -2.1211365.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.95225,-2.12114,image/jpeg,,,,,
GIB002000018001,https://archive.org/download/GIB002000018001/GIB002000018001.jpg,"[St Michael Church] Framlingham
Tombs+Roof, Framlingham Tomb","In package titled: [St Michael Church] Framlingham
Tombs+Roof. Latitude: 52.22233. Longitude: 1.3445619.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.22233,1.344562,image/jpeg,,,,,
GIB002000018002,https://archive.org/download/GIB002000018002/GIB002000018002.jpg,"[St Michael Church] Framlingham
Tombs+Roof, Framlingham Tomb","In package titled: [St Michael Church] Framlingham
Tombs+Roof. Latitude: 52.22233. Longitude: 1.3445619.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.22233,1.344562,image/jpeg,,,,,
GIB002000018003,https://archive.org/download/GIB002000018003/GIB002000018003.jpg,"[St Michael Church] Framlingham
Tombs+Roof, Framlingham CH Roof","In package titled: [St Michael Church] Framlingham
Tombs+Roof. Latitude: 52.22233. Longitude: 1.3445619.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.22233,1.344562,image/jpeg,,,,,
